departamento,provincia,municipio,codigo_municipio,codigo,nombre,urbano-rural,camas,latitude,longitude,subsector,tipo,nivel,telefono
Oruro,Cercado,Soracachi (Paria),40104,400040,Tholapalca Urbano,rural,0,-17.854345000000002,-66.839389,publico,puesto de salud,1,0
Oruro,Cercado,Oruro,40101,400041,Clinica Cristo Rey,urbano,13,-17.976535000000002,-67.111078,organismos privados,hospital segundo nivel,2,0
Oruro,Cercado,Oruro,40101,400042,Policlinico Universitario Uto,urbano,0,-17.95605,-67.113827,seguridad social (cajas),hospital segundo nivel,2,0
Oruro,Cercado,Oruro,40101,400043,P.S. Disp. Santa Teresita,urbano,0,0.0,0.0,,,,0
Oruro,Cercado,Oruro,40101,400044,C.S. Prosalud,urbano,6,0.0,0.0,,,,0
Oruro,Cercado,Caracollo,40102,400045,Cañohuma,rural,0,-17.410345,-67.266389,publico,puesto de salud,1,72479913
Oruro,Cercado,Caracollo,40102,400046,San Andres De Caracollo,urbano,18,-17.637345,-67.217389,publico,centro salud,1,5290145
Oruro,Cercado,Caracollo,40102,400047,Huerta Pampa,rural,0,-17.527345,-67.13038900000001,publico,puesto de salud,1,72462310
Oruro,Cercado,Caracollo,40102,400048,La Joya,rural,0,-17.774345,-67.498389,publico,centro salud,1,73840633
Oruro,Cercado,Caracollo,40102,400049,Lajma,rural,0,-17.894345,-67.672389,publico,puesto de salud,1,0
Oruro,Cercado,El Choro,40103,400050,San Pedro De Challacollo,rural,0,-18.077345,-67.24038900000001,publico,puesto de salud,1,672227
Oruro,Cercado,El Choro,40103,400051,El Choro Virgen De Las Nieves,rural,0,-18.357345000000002,-67.11538900000001,publico,centro salud,1,71184203
Oruro,Cercado,El Choro,40103,400052,Rancho Grande,rural,0,-18.278345,-67.12438900000001,publico,puesto de salud,1,0
Oruro,Abaroa,Challapata,40201,400053,Ancacato,rural,0,-18.838345,-66.648389,publico,centro salud,1,0
Oruro,Abaroa,Challapata,40201,400054,Antacollo,rural,0,-18.751345,-66.603389,publico,puesto de salud,1,0
Oruro,Abaroa,Challapata,40201,400055,Cacachaca,rural,0,-18.808345000000003,-66.399389,publico,centro salud,1,73830391
Oruro,Abaroa,Challapata,40201,400056,Hosp. San Juan De Dios,urbano,32,-18.901345000000003,-66.773389,publico,hospital segundo nivel,2,5572099
Oruro,Abaroa,Challapata,40201,400057,C.S. C.N.S. Challapata,rural,0,0.0,0.0,,,,0
Oruro,Abaroa,Challapata,40201,400058,Cruce Culta,rural,0,-19.071345,-66.211389,publico,centro salud,1,68353433
Oruro,Abaroa,Challapata,40201,400059,Livichuco,rural,0,-18.892345000000002,-66.426389,publico,puesto de salud,1,0
Oruro,Abaroa,Challapata,40201,400060,Tholapalca,rural,0,-19.123345,-66.409389,publico,puesto de salud,1,72463658
Oruro,Abaroa,Santuario de Quillacas,40202,400061,Santuario De Quillacas,rural,0,-19.233345,-66.943389,publico,centro salud,1,67203215
Oruro,Abaroa,Santuario de Quillacas,40202,400062,Sevaruyo,rural,0,-19.362345,-66.86238900000001,publico,centro salud,1,0
Oruro,Carangas,Corque,40301,400063,San Pedro De Huaylloco,rural,0,-18.627345000000002,-67.608389,publico,puesto de salud,1,73833058
Oruro,Carangas,Corque,40301,400064,Hospital San Juan Bautista Corque,rural,9,-18.351345000000002,-67.681389,publico,centro salud,1,60418222
Oruro,Carangas,Corque,40301,400065,Humamarca,rural,0,-18.260345,-67.933389,publico,puesto de salud,1,72480604
Oruro,Carangas,Corque,40301,400066,Opoqueri,rural,0,-18.540345000000002,-67.904389,publico,centro salud,1,73818493
Oruro,Carangas,Corque,40301,400067,Pomata,rural,1,-18.343345000000003,-67.931389,publico,puesto de salud,1,74130995
Oruro,Carangas,Corque,40301,400068,San Antonio (Oru),rural,0,-18.424345000000002,-67.964389,publico,puesto de salud,1,68337306
Oruro,Carangas,Corque,40301,400069,San Jose De Kala,rural,0,-18.610345000000002,-67.86838900000001,publico,puesto de salud,1,71880310
Oruro,Carangas,Corque,40301,400070,Tarucachi,rural,0,-18.172345,-67.697389,publico,puesto de salud,1,73805720
Oruro,Carangas,Choquecota,40302,400071,Choquecota,rural,0,-18.198345,-68.001389,publico,centro salud,1,0
Oruro,Sajama,Curahuara de Carangas,40401,400072,Curahuara De Carangas,rural,1,-17.842345,-68.410389,publico,centro salud,1,0
Oruro,Sajama,Curahuara de Carangas,40401,400073,Lagunas,rural,0,-18.225345,-68.940389,publico,puesto de salud,1,72337776
Oruro,Sajama,Curahuara de Carangas,40401,400074,Sajama,rural,0,-18.136345000000002,-68.977389,publico,centro salud,1,68328186
Oruro,Sajama,Turco,40402,400075,Chachacomani,rural,0,-18.353345,-68.949389,publico,puesto de salud,1,0
Oruro,Sajama,Turco,40402,400076,Cosapa,rural,3,-18.177345000000003,-68.710389,publico,centro salud,1,0
Oruro,Sajama,Turco,40402,400077,Laca Laca,rural,0,-18.078225,-68.13740899999999,publico,puesto de salud,1,0
Oruro,Sajama,Turco,40402,400078,Titiri,rural,0,-18.389345000000002,-68.334389,publico,puesto de salud,1,0
Oruro,Sajama,Turco,40402,400079,Turco,rural,0,-18.180345000000003,-68.193389,publico,centro salud,1,68327823
Oruro,Sajama,Turco,40402,400080,Tambo Quemado,rural,0,-18.277345,-69.006389,publico,centro salud,1,0
Oruro,Litoral,Huachacalla,40501,400081,Huachacalla,rural,0,-18.793345000000002,-68.262389,publico,centro salud,1,7249357
Oruro,Litoral,Escara,40502,400082,Escara (Oru),rural,0,-18.859345,-68.170389,publico,puesto de salud,1,73832230
Oruro,Poopo,Villa Poopó,40601,400083,Poopo,rural,9,-18.380345000000002,-66.968389,publico,centro salud,1,0
Oruro,Poopo,Villa Poopó,40601,400084,C.S.C.N.S. Poopo,rural,0,0.0,0.0,,,,0
Oruro,Poopo,Villa Poopó,40601,400085,Venta Y Media,rural,0,-18.293138,-66.877904,publico,centro salud,1,0
Oruro,Poopo,Pazña,40602,400086,Pazña,rural,2,-18.599345,-66.921389,publico,centro salud,1,0
Oruro,Poopo,Pazña,40602,400087,C.S.C.N.S. Pazña,rural,0,0.0,0.0,,,,0
Oruro,Poopo,Pazña,40602,400088,Peñas,rural,0,-18.692345,-66.75838900000001,publico,centro salud,1,0
Oruro,Poopo,Pazña,40602,400089,Totoral,rural,2,-18.496345,-66.87438900000001,publico,centro salud,1,0
Oruro,Poopo,Pazña,40602,400090,Urmiri,rural,0,-18.576345,-66.87738900000001,publico,puesto de salud,1,0
Oruro,Poopo,Antequera,40603,400091,Antequera,rural,2,-18.474345,-66.828389,publico,centro salud,1,25132806
Oruro,Pantaleon Dalence,Villa Huanuni,40701,400092,Hosp. San Martin De Porres Huanuni,rural,16,-18.283345,-66.836389,publico,hospital segundo nivel,2,5520662
Oruro,Pantaleon Dalence,Villa Huanuni,40701,400093,C.S. C.N.S.  Santa Elena,rural,2,0.0,0.0,,,,0
Oruro,Pantaleon Dalence,Villa Huanuni,40701,400094,Morococala,rural,0,-18.156345,-66.789389,publico,puesto de salud,1,25520585
Oruro,Pantaleon Dalence,Villa Huanuni,40701,400095,Tayaquira,rural,0,-18.282345,-66.684389,publico,puesto de salud,1,72358509
Oruro,Pantaleon Dalence,Machacamarca,40702,400096,Machacamarca Hna. Monica,rural,0,-18.172345,-67.021389,publico,centro salud,1,71843687
Oruro,Pantaleon Dalence,Machacamarca,40702,400097,C.S. C.N.S. Machacamarca,rural,2,0.0,0.0,,,,0
Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,40801,400098,Luca,rural,0,-19.586345,-67.899389,publico,puesto de salud,1,0
Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,40801,400099,Puqui,rural,2,-19.574345,-67.37138900000001,publico,puesto de salud,1,0
Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,40801,400100,Salinas De G. Mendoza,rural,0,-19.637345,-67.674389,publico,centro salud,1,71840134
Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,40801,400101,San Martin,rural,0,-19.276345000000003,-67.599389,publico,centro salud,1,73831560
Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,40801,400102,Ucumasi,rural,0,-19.134345,-67.426389,publico,centro salud,1,74138665
Oruro,Ladislao Cabrera,Pampa Aullagas,40802,400103,Pampa Aullagas,rural,0,-19.197345000000002,-67.062389,publico,centro salud,1,0
Oruro,Sabaya,Sabaya,40901,400104,Cruz De Huayllas,rural,0,-18.966345,-68.523389,publico,puesto de salud,1,71853743
Oruro,Sabaya,Sabaya,40901,400105,Julo,rural,0,-18.699345,-68.892389,publico,puesto de salud,1,72755993
Oruro,Sabaya,Sabaya,40901,400106,Negrillos,rural,0,-18.826345,-68.61238900000001,publico,puesto de salud,1,67200727
Oruro,Sabaya,Sabaya,40901,400107,Pisiga Bolivar,rural,0,-19.272345,-68.614389,publico,centro salud,1,73839768
Oruro,Sabaya,Sabaya,40901,400108,Sabaya,rural,2,-19.015345,-68.373389,publico,centro salud,1,71887443
Oruro,Sabaya,Sabaya,40901,400109,Villa Vitalina,rural,0,-19.191345000000002,-68.35638900000001,publico,puesto de salud,1,72457141
Oruro,Sabaya,Coipasa,40902,400110,Coipasa,rural,0,-19.277345,-68.277389,publico,centro salud,1,0
Oruro,Sabaya,Chipaya,40903,400111,Chipaya,rural,0,-19.041345,-68.091389,publico,centro salud,1,0
Oruro,Saucari,Toledo,41001,400112,Challavito,rural,0,-18.045345,-67.597389,publico,puesto de salud,1,0
Oruro,Saucari,Toledo,41001,400113,C.S. Chuquiña,rural,8,-17.801345,-67.454389,organismos privados,centro salud,1,0
Oruro,Saucari,Toledo,41001,400114,Culluri,rural,0,-18.266345,-67.542389,publico,puesto de salud,1,0
Oruro,Saucari,Toledo,41001,400115,Toledo,rural,0,-18.180345000000003,-67.406389,publico,centro salud,1,0
Oruro,Saucari,Toledo,41001,400116,Untavi,rural,0,-18.655345,-67.355389,publico,puesto de salud,1,0
Oruro,Tomas Barron,Eucaliptus,41101,400117,Eucaliptus,rural,2,-17.595345000000002,-67.50838900000001,publico,centro salud,1,71851442
Oruro,Sur Carangas,Andamarca,41201,400118,Santiago De Andamarca,rural,0,-18.778345,-67.50838900000001,publico,centro salud,1,0
Oruro,Sur Carangas,Andamarca,41201,400119,Avaroa,rural,0,-18.873345,-67.501389,publico,centro salud,1,0
Oruro,Sur Carangas,Andamarca,41201,400120,Orinoca,rural,0,-18.968345000000003,-67.260389,publico,centro salud,1,0
Oruro,Sur Carangas,Belén de Andamarca,41202,400121,Belen De Andamarca,rural,4,-18.817345,-67.641389,publico,centro salud,1,0
Oruro,Sur Carangas,Belén de Andamarca,41202,400122,Calama,rural,1,-18.750345000000003,-67.662389,publico,puesto de salud,1,2321783
Oruro,S. Pedro de Totora,Totora,41301,400123,Crucero,rural,0,-17.788345,-68.289389,publico,puesto de salud,1,73814440
Oruro,S. Pedro de Totora,Totora,41301,400124,Culta,rural,0,-17.973345000000002,-68.025389,publico,puesto de salud,1,72314009
Oruro,S. Pedro de Totora,Totora,41301,400125,Rosa Sani,rural,0,-17.714345,-68.205389,publico,puesto de salud,1,72295736
Oruro,S. Pedro de Totora,Totora,41301,400126,San Pedro De Totora,rural,1,-17.793345000000002,-68.146389,publico,centro salud,1,67262179
Oruro,S. Pedro de Totora,Totora,41301,400127,Sora Sora,rural,0,-17.939345,-68.108389,publico,puesto de salud,1,0
Oruro,S. Pedro de Totora,Totora,41301,400128,Vinohuta,rural,0,-17.852345,-68.23438900000001,publico,puesto de salud,1,67246697
Oruro,Sebastian Pagador,Santiago de Huari,41401,400129,Castillo Huma,rural,0,-19.140345,-66.713389,publico,puesto de salud,1,0
Oruro,Sebastian Pagador,Santiago de Huari,41401,400130,Huari,rural,3,-19.011345000000002,-66.777389,publico,centro salud,1,0
Oruro,Sebastian Pagador,Santiago de Huari,41401,400131,C.S. C.N.S. Huari,rural,0,0.0,0.0,,,,0
Oruro,Sebastian Pagador,Santiago de Huari,41401,400132,San Pedro De Condo,rural,0,-19.044345,-66.74638900000001,publico,centro salud,1,0
Oruro,Sebastian Pagador,Santiago de Huari,41401,400133,Urmiri De Quillacas,rural,2,-19.227345,-66.720389,publico,puesto de salud,1,724161680
Oruro,Sebastian Pagador,Santiago de Huari,41401,400134,Vichaj Lupe,rural,26,-19.255345000000002,-66.753389,publico,puesto de salud,1,68300872
Oruro,Sebastian Pagador,Santiago de Huari,41401,400135,Marka Lagunillas,rural,4,-19.229345000000002,-66.274389,publico,puesto de salud,1,72491004
Oruro,Mejillones,La Rivera,41501,400136,La Rivera,rural,3,-19.004345,-68.63938900000001,publico,centro salud,1,0
Oruro,Mejillones,Todos Santos,41502,400137,Todos Santos,rural,2,-19.013345,-68.720389,publico,puesto de salud,1,72483218
Oruro,Mejillones,Carangas,41503,400138,Carangas,rural,0,-18.939345,-68.62438900000001,publico,puesto de salud,1,72460278
Oruro,Nor Carangas,Santiago de Huayllamarca,41601,400139,Chuquichambi,rural,0,-17.908345,-67.806389,publico,puesto de salud,1,25132994
Oruro,Nor Carangas,Santiago de Huayllamarca,41601,400140,Huayllamarca,rural,4,-17.844345,-67.953389,publico,centro salud,1,25132875
Oruro,Nor Carangas,Santiago de Huayllamarca,41601,400141,Llanquera,rural,9,-17.992345,-67.695389,publico,puesto de salud,1,25132996
Oruro,Abaroa,Challapata,40201,400142,Huchusuma,rural,0,-18.803345,-66.822389,publico,puesto de salud,1,10251347
Oruro,Abaroa,Challapata,40201,400143,Parco,rural,0,-18.751345,-66.423389,publico,centro salud,1,0
Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,40801,400144,Aroma,rural,0,-19.322345000000002,-67.311389,publico,puesto de salud,1,71840137
Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,40801,400145,Challacota,rural,0,-19.255345000000002,-67.760389,publico,puesto de salud,1,0
Oruro,Tomas Barron,Eucaliptus,41101,400146,Amachuma,rural,0,-17.623345,-67.396389,publico,puesto de salud,1,69570808
Oruro,Tomas Barron,Eucaliptus,41101,400147,Quelcata,rural,0,-17.560345,-67.485389,publico,puesto de salud,1,77145475
Oruro,Cercado,Caracollo,40102,400149,C.S. Cns Caracollo,rural,0,0.0,0.0,,,,0
Oruro,Sajama,Curahuara de Carangas,40401,400150,Culta Ii,rural,0,-18.049345000000002,-68.676389,publico,puesto de salud,1,0
Oruro,Nor Carangas,Santiago de Huayllamarca,41601,400151,San Miguel (Oru),rural,0,-17.956345000000002,-67.74938900000001,publico,puesto de salud,1,25132876
Oruro,Poopo,Antequera,40603,400152,Challhuamayu,urbano,0,-18.602345,-66.76138900000001,publico,puesto de salud,1,72342137
Oruro,Poopo,Antequera,40603,400153,Tutuni,rural,0,-18.576345,-66.74638900000001,publico,puesto de salud,1,73831033
Oruro,Sabaya,Chipaya,40903,400154,Ayparavi,rural,0,-19.039345,-67.911389,publico,puesto de salud,1,0
Oruro,Carangas,Corque,40301,400155,Villa Copacabana,rural,0,-18.343345000000003,-67.567389,publico,puesto de salud,1,73808606
Oruro,Pantaleon Dalence,Villa Huanuni,40701,400156,Huallatiri,rural,0,-18.266345,-66.587389,publico,puesto de salud,1,0
Oruro,Cercado,Soracachi (Paria),40104,400157,Soracachi,rural,0,-17.764345000000002,-67.029389,publico,centro salud,1,73353264
Oruro,Cercado,Soracachi (Paria),40104,400158,Guardana,rural,0,-17.906345,-66.929389,publico,puesto de salud,1,72495744
Oruro,Cercado,Oruro,40101,400159,C.S. Popular De Salud,urbano,0,0.0,0.0,,,,0
Oruro,Pantaleon Dalence,Villa Huanuni,40701,400160,Cataricagua,rural,0,-18.274345,-66.815389,publico,puesto de salud,1,0
Oruro,Pantaleon Dalence,Villa Huanuni,40701,400161,Bartolina Sisa,rural,0,-18.279629,-66.839309,publico,puesto de salud,1,0
Oruro,Pantaleon Dalence,Villa Huanuni,40701,400162,Huayrapata,rural,0,-18.286265,-66.833735,publico,puesto de salud,1,25520585
Oruro,Pantaleon Dalence,Villa Huanuni,40701,400163,Japo,rural,0,-18.073345,-66.847389,publico,puesto de salud,1,0
Oruro,Saucari,Toledo,41001,400164,Cari Cari,rural,0,-18.292345,-67.284389,publico,puesto de salud,1,0
Oruro,Saucari,Toledo,41001,400165,Challa Cruz,rural,0,-18.507345,-67.49638900000001,publico,puesto de salud,1,0
Oruro,Cercado,Oruro,40101,400166,C.S. Disp. Nazaria Ignacia,urbano,0,0.0,0.0,,,,0
Oruro,Cercado,Oruro,40101,400167,C.S. Disp. Hogar Sagrada Flia,urbano,0,0.0,0.0,,,,0
Oruro,Cercado,Oruro,40101,400168,Aurora,urbano,0,-17.912582999999998,-67.126176,publico,centro salud,1,5238516
Oruro,Cercado,Oruro,40101,400169,C.S. Ondi,urbano,0,0.0,0.0,,,,0
Oruro,Cercado,Oruro,40101,400170,C.S. Iroco,urbano,0,0.0,0.0,,,,0
Oruro,Cercado,Oruro,40101,400171,C.S. Caja Bancaria,urbano,0,-17.968583,-67.116845,seguridad social (cajas),centro salud,1,0
Oruro,Cercado,Oruro,40101,400172,Gota De Leche,urbano,0,0.0,0.0,,,,5279104
Oruro,Cercado,Oruro,40101,400173,Maria Auxiliadora (Huajara),urbano,0,-17.942569,-67.096745,publico,centro salud,1,5233478
Oruro,Poopo,Villa Poopó,40601,400174,San Jose Tolapampa (Oru),rural,0,-18.286345,-67.012389,publico,puesto de salud,1,0
Oruro,Sur Carangas,Andamarca,41201,400175,Rosapata,rural,0,-18.902345,-67.12738900000001,publico,puesto de salud,1,0
Oruro,Sur Carangas,Belén de Andamarca,41202,400176,Cruz De Huayllamarca,rural,0,-18.743345,-67.757389,publico,puesto de salud,1,0
Oruro,Carangas,Corque,40301,400177,Cataza Ancaravi,rural,0,-18.404345000000003,-67.75538900000001,publico,puesto de salud,1,73848375
Oruro,Cercado,El Choro,40103,400178,Crucero Belen,rural,0,-18.205345,-67.160389,publico,puesto de salud,1,0
Oruro,Cercado,Caracollo,40102,400179,Vila Vila,rural,0,-17.557345,-67.36238900000001,publico,puesto de salud,1,73830826
Oruro,S. Pedro de Totora,Totora,41301,400180,Calasaya,rural,1,-17.660345,-68.297389,publico,puesto de salud,1,72488477
Oruro,Cercado,Soracachi (Paria),40104,400181,Cruce Ocotavi,rural,0,-17.697897,-67.009551,publico,puesto de salud,1,72333201
Oruro,Litoral,Esmeralda,40505,400182,Belen De Esmeralda,rural,0,-18.842488,-68.264393,publico,puesto de salud,1,72350068
Oruro,Poopo,Villa Poopó,40601,400183,Callipampa,rural,0,-18.454345,-66.972389,publico,puesto de salud,1,67205587
Oruro,S. Pedro de Totora,Totora,41301,400184,Huacanapi,rural,0,-17.864345,-68.033389,publico,puesto de salud,1,72305297
Oruro,Cercado,El Choro,40103,400185,Chaitavi,rural,0,-18.301345,-67.200389,publico,puesto de salud,1,0
Oruro,Sur Carangas,Andamarca,41201,400186,Lloco,rural,0,-18.896345,-67.302389,publico,puesto de salud,1,0
Oruro,Sur Carangas,Andamarca,41201,400187,Calavillca,rural,0,-18.906345,-67.267389,publico,puesto de salud,1,72436707
Oruro,Carangas,Corque,40301,400188,Huayllapacha,rural,0,-18.208345,-67.785389,publico,puesto de salud,1,72456176
Oruro,Carangas,Corque,40301,400189,Villa Esperanza,rural,0,-18.694345000000002,-67.792389,publico,puesto de salud,1,73813151
Oruro,Abaroa,Challapata,40201,400190,Huancane,rural,0,-18.706345000000002,-66.87738900000001,publico,puesto de salud,1,0
Oruro,Abaroa,Challapata,40201,400191,P.S. Hancarani,rural,0,0.0,0.0,,,,0
Oruro,Ladislao Cabrera,Pampa Aullagas,40802,400192,Vengal Vinto,rural,0,-19.282345,-67.067389,publico,puesto de salud,1,74159197
Oruro,Ladislao Cabrera,Pampa Aullagas,40802,400193,Ichalula,rural,0,-19.405345,-67.152389,publico,puesto de salud,1,0
Oruro,Cercado,Oruro,40101,400194,Clinica Virgen Del Socabon,urbano,25,0.0,0.0,,,,0
Oruro,Cercado,Oruro,40101,400195,Clinica Urme,urbano,19,0.0,0.0,,,,0
Oruro,Cercado,Oruro,40101,400196,C.S. Renacer,urbano,8,0.0,0.0,,,,0
Oruro,Cercado,Oruro,40101,400197,C.S. Niño Quirquincho Feliz,urbano,0,0.0,0.0,,,,0
Oruro,Cercado,Oruro,40101,400198,Plan 500,urbano,0,-17.962953,-67.151039,publico,centro salud,1,5266820
Oruro,Pantaleon Dalence,Machacamarca,40702,400199,Aco Aco,rural,0,-18.192345,-66.916389,publico,puesto de salud,1,72454293
Oruro,Sur Carangas,Andamarca,41201,400200,Rosario,rural,0,-18.665345000000002,-67.550389,publico,puesto de salud,1,0
Oruro,Saucari,Toledo,41001,400201,Toma Toma,rural,0,-17.923345,-67.598389,publico,puesto de salud,1,0
Oruro,Cercado,Soracachi (Paria),40104,400202,Cachi Cachi,rural,0,-17.923345,-66.907389,publico,puesto de salud,1,72453694
Oruro,Cercado,Soracachi (Paria),40104,400203,Iruma,rural,0,-17.826345,-66.951389,publico,puesto de salud,1,0
Oruro,Cercado,Soracachi (Paria),40104,400204,Sepulturas,rural,0,-17.975345,-67.007389,publico,puesto de salud,1,68355809
Oruro,Abaroa,Santuario de Quillacas,40202,400205,Torko,rural,0,-19.412345000000002,-66.756389,publico,puesto de salud,1,67203217
Oruro,Abaroa,Challapata,40201,400206,Norte Condo,rural,0,-18.926345,-66.559389,publico,puesto de salud,1,0
Oruro,Nor Carangas,Santiago de Huayllamarca,41601,400207,Chojnohuma,rural,0,-17.763345,-68.00538900000001,publico,puesto de salud,1,0
Oruro,Nor Carangas,Santiago de Huayllamarca,41601,400208,Belen De Choquecota,rural,0,-17.998345,-67.850389,publico,puesto de salud,1,71107948
Oruro,Cercado,El Choro,40103,400209,Santa Maria,rural,0,-18.406345,-67.209389,publico,centro salud,1,0
Oruro,Pantaleon Dalence,Villa Huanuni,40701,400210,C.S. Cies  Huanuni,urbano,0,0.0,0.0,,,,0
Oruro,Litoral,Yunguyo del Litoral,40504,400211,Yunguyo De Litoral,rural,0,-18.853345,-68.320389,publico,puesto de salud,1,72347515
Oruro,Litoral,Cruz de Machacamarca,40503,400212,Cruz De Machacamarca,rural,1,-18.774345,-68.312389,publico,puesto de salud,1,0
Oruro,Sur Carangas,Belén de Andamarca,41202,400213,Real Machacarca,rural,0,-18.761717,-67.68496800000001,publico,puesto de salud,1,76140370
Oruro,Cercado,Caracollo,40102,400214,Huntuta,rural,1,-17.52391,-67.327079,publico,puesto de salud,1,0
Oruro,Cercado,Caracollo,40102,400215,Sillota Belen,rural,0,0.0,0.0,,,,0
Oruro,Cercado,Caracollo,40102,400216,Sillota Vito,rural,0,0.0,0.0,,,,74124735
Oruro,Nor Carangas,Santiago de Huayllamarca,41601,400217,Bella Vista,rural,0,-18.068472,-67.622783,publico,puesto de salud,1,25131328
Oruro,Nor Carangas,Santiago de Huayllamarca,41601,400218,Puerto Nequeta,rural,0,-17.814265,-68.03380200000001,publico,puesto de salud,1,25132875
Oruro,Abaroa,Challapata,40201,400219,Culta Antigua,rural,0,-19.143985999999998,-66.178381,publico,puesto de salud,1,71108371
Oruro,Abaroa,Challapata,40201,400220,Huancarani,rural,0,-18.789345,-66.63638900000001,publico,puesto de salud,1,0
Oruro,Cercado,Oruro,40101,400221,P.S. Proyecto S. Pagador,urbano,0,0.0,0.0,,,,0
Oruro,Cercado,Oruro,40101,400222,Clinica  Natividad,urbano,0,0.0,0.0,,,,0
Oruro,Poopo,Pazña,40602,400223,Avicaya,rural,0,0.0,0.0,,,,0
Oruro,Cercado,Oruro,40101,400224,Rumy Campana,urbano,0,0.0,0.0,,,,0
Oruro,S. Pedro de Totora,Totora,41301,400225,Villa Irpoco,rural,0,0.0,0.0,,,,72497602
Oruro,Cercado,Oruro,40101,400226,Pumas Andinos,urbano,0,0.0,0.0,,,,72319241
Oruro,Cercado,Oruro,40101,400227,Verde Uno,urbano,0,0.0,0.0,,,,5266962
Oruro,Cercado,Oruro,40101,400228,Santa Rosa,urbano,0,0.0,0.0,,,,5283211
Oruro,Abaroa,Challapata,40201,400229,Sumaj Causaypaj,rural,0,0.0,0.0,,,,0
Oruro,Cercado,Oruro,40101,400230,Ambulatorio Socamani,urbano,0,0.0,0.0,,,,5282977
Oruro,Sebastian Pagador,Santiago de Huari,41401,400231,P.S. Guadalupe,rural,2,0.0,0.0,,,,0
Oruro,Cercado,Oruro,40101,400232,Centro De Salud  Ambulatorio Vichuloma,urbano,1,0.0,0.0,,,,0
Oruro,Cercado,Oruro,40101,400233,Cdvir Oruro,urbano,0,0.0,0.0,,,,0
Oruro,Cercado,Oruro,40101,400234,Centro Medico Virgen Del Carmen,urbano,5,0.0,0.0,,,,0
Oruro,Cercado,Caracollo,40102,400235,Marka Nueva Llallagua,rural,2,0.0,0.0,,,,0
Oruro,Cercado,Caracollo,40102,400236,Ventilla Pongo,rural,3,0.0,0.0,,,,0
Oruro,Cercado,Caracollo,40102,400237,Ocotavi,rural,2,0.0,0.0,,,,0
Oruro,Cercado,Oruro,40101,400238,Banco De Sangre,urbano,0,0.0,0.0,,,,0
Oruro,Cercado,Oruro,40101,400239,7 De Marzo,urbano,0,0.0,0.0,,,,0
Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,40801,400240,P.S. Virgen De Concepcion De Villa Esperanza,rural,1,0.0,0.0,,,,0
